1,4,24,80,0x2779a71e010a0d
3,6,16,72,0x715fa99aff240f
5,7,8,64,0x3453eaefb302cd
7,9,0,56,0x6b44c2f4ba090f
8,11,24,80,0x01c27f775303cf
0,2,0,56,0x86783826374b1e
1,4,24,80,0x0f5052a684030f
3,6,16,72,0x2e26701031024f
5,7,8,64,0x0ab6f22d451e0f
7,9,0,56,0x136f997a3b02ce
8,11,24,80,0xf2277781a70d0f
0,2,0,56,0x0430254498db6f
1,4,24,80,0x843ce343a20a0f
3,6,16,72,0x91d748cbdf090f
5,7,8,64,0xefd469b11802cf
7,9,0,56,0x7220872ff7080f
8,11,24,80,0xfbb85ddaa803cf
0,2,0,56,0x798b241fa1159f
1,4,24,80,0xb83e89dd9d030f
3,6,16,72,0x7c63dd9438024f
5,7,8,64,0xa510dd58351e0f
7,9,0,56,0x8fc0b8203f02cf
8,11,24,80,0x0a58f065170d0f
0,2,0,56,0x12a3b82e6c696f
1,4,24,80,0x4288531cf10a0f
3,6,16,72,0x265900ae7d090f
5,7,8,64,0x6ced3afbc802cf
7,9,0,56,0x568ac36f5a080f
8,11,24,80,0xf9be163d9203cf
